id,post_id,user_id,rating_percent,rated_at
1391,43,678,20,2024-07-02 07:24:56
1392,841,678,11,2024-07-02 07:24:58
1393,1063,9,75,2024-07-02 17:24:43
1396,780,678,13,2024-07-03 07:23:52
1397,159,732,25,2024-07-03 20:04:23
1398,549,732,16,2024-07-03 20:14:07
1399,44,732,22,2024-07-03 20:14:08
1400,173,732,20,2024-07-03 20:14:09
1401,540,732,77,2024-07-03 20:15:00
1402,31,732,80,2024-07-03 20:15:49
1403,797,732,4,2024-07-03 20:24:32
1404,540,5,21,2024-07-04 06:24:51
1405,822,9,26,2024-07-04 11:56:53
1406,159,736,78,2024-07-04 12:48:01
1407,13,737,43,2024-07-04 14:26:29
1408,722,152,10,2024-07-05 14:05:24
1409,558,152,8,2024-07-06 04:52:40
1410,436,152,14,2024-07-08 01:13:29
1411,16,152,7,2024-07-09 01:31:59
1412,377,9,61,2024-07-09 15:24:34
1414,813,1,50,2024-07-10 10:32:12
1415,33,19,9,2024-07-12 11:19:26
1416,14,152,14,2024-07-12 12:09:17
1417,549,398,17,2024-07-12 15:58:01
1418,159,398,21,2024-07-12 15:58:04
1419,44,398,27,2024-07-12 15:58:20
1420,173,398,7,2024-07-12 15:58:47
1421,540,398,23,2024-07-12 15:58:50
1422,31,398,16,2024-07-12 15:59:38
1423,56,398,16,2024-07-12 16:00:06
1424,13,398,12,2024-07-12 16:00:08
1426,841,398,13,2024-07-12 16:00:12
1427,150,398,20,2024-07-12 16:00:28
1428,979,398,25,2024-07-12 16:00:29
1429,43,398,19,2024-07-12 16:00:35
1430,560,398,25,2024-07-12 16:00:45
1431,780,398,19,2024-07-12 16:00:52
1432,652,1,99,2024-07-12 16:44:57
1433,165,5,19,2024-07-16 06:27:55
1434,770,5,23,2024-07-16 06:27:56
1436,984,18,19,2024-07-16 20:37:48
1437,780,18,12,2024-07-16 20:38:03
1438,779,18,76,2024-07-16 20:38:21
1439,770,18,22,2024-07-16 20:38:46
1440,983,18,33,2024-07-16 20:39:07
1441,638,18,77,2024-07-16 20:40:11
1442,551,18,25,2024-07-16 20:40:49
1443,175,18,57,2024-07-16 20:41:16
1444,377,18,31,2024-07-16 20:41:20
1445,727,152,21,2024-07-17 09:08:56
1446,469,152,10,2024-07-17 09:09:08
1447,38,5,21,2024-07-19 00:06:49
1448,767,5,13,2024-07-19 00:06:57
1449,414,1,99,2024-07-20 21:27:04
1450,168,1,69,2024-07-21 11:18:21
1451,796,1,29,2024-07-21 14:36:06
1452,549,420,19,2024-07-21 14:53:28
1453,159,420,19,2024-07-21 14:53:37
1454,173,420,16,2024-07-21 14:53:37
1455,44,420,15,2024-07-21 14:53:39
1456,972,1,48,2024-07-21 15:57:52
1457,695,1,47,2024-07-22 16:20:58
1458,693,1,23,2024-07-22 16:26:53
1459,175,5,78,2024-07-23 08:32:22
1460,158,5,95,2024-07-23 08:32:38
1461,789,1,67,2024-07-23 12:11:41
1462,790,1,69,2024-07-23 12:13:05
1463,798,1,55,2024-07-23 12:13:07
1465,812,1,51,2024-07-23 12:13:10
1466,815,1,38,2024-07-23 12:13:12
1467,816,1,62,2024-07-23 12:13:24
1468,817,1,100,2024-07-23 12:13:27
1469,691,1,14,2024-07-23 12:13:31
1470,769,1,42,2024-07-23 12:13:32
1472,868,1,66,2024-07-23 12:13:36
1473,867,1,50,2024-07-23 12:13:37
1474,865,1,79,2024-07-23 12:13:42
1475,864,1,39,2024-07-23 12:13:44
1476,863,1,21,2024-07-23 12:13:47
1477,862,1,33,2024-07-23 12:13:49
1478,820,1,57,2024-07-23 12:13:50
1479,793,1,68,2024-07-23 12:13:51
1481,786,1,39,2024-07-23 12:13:55
1482,791,1,42,2024-07-23 12:14:02
1483,792,1,22,2024-07-23 12:14:02
1484,383,1,64,2024-07-23 12:14:21
1485,560,831,91,2024-07-23 15:28:14
1486,796,831,32,2024-07-23 16:17:41
1487,161,831,42,2024-07-23 16:18:10
1488,159,832,73,2024-07-23 16:27:26
1489,696,1,21,2024-07-23 18:10:58
1490,692,1,35,2024-07-23 18:11:21
1491,786,152,8,2024-07-23 23:50:29
1492,17,831,11,2024-07-24 11:18:51
1493,86,831,20,2024-07-24 11:19:37
1494,213,831,20,2024-07-24 11:19:58
1495,1060,831,19,2024-07-24 11:20:15
1496,723,831,24,2024-07-24 11:21:29
1497,375,831,38,2024-07-24 11:21:45
1498,34,831,23,2024-07-24 11:22:29
1499,359,831,13,2024-07-24 11:22:30
1500,821,831,12,2024-07-24 11:22:31
1501,785,831,20,2024-07-24 11:22:36
1502,781,831,36,2024-07-24 11:22:44
1503,844,831,22,2024-07-24 11:22:45
1504,171,831,16,2024-07-24 11:22:47
1505,14,831,21,2024-07-24 11:22:49
1506,156,831,15,2024-07-24 11:22:53
1507,727,831,10,2024-07-24 11:22:56
1508,142,831,16,2024-07-24 11:23:00
1509,47,831,11,2024-07-24 11:23:02
1511,379,831,15,2024-07-24 11:23:07
1512,138,831,9,2024-07-24 11:23:10
1513,378,831,7,2024-07-24 11:23:12
1514,27,831,11,2024-07-24 11:23:13
1515,861,831,15,2024-07-24 11:23:16
1516,627,831,13,2024-07-24 11:23:18
1517,23,831,11,2024-07-24 11:23:19
1518,147,831,19,2024-07-24 11:23:25
1519,26,831,16,2024-07-24 11:23:26
1520,845,831,17,2024-07-24 11:23:33
1521,423,831,13,2024-07-24 11:23:35
1522,50,831,13,2024-07-24 11:23:36
1523,419,831,23,2024-07-24 11:23:50
1524,434,831,26,2024-07-24 11:23:51
1525,390,831,16,2024-07-24 11:23:54
1526,551,831,24,2024-07-24 11:23:59
1527,16,831,23,2024-07-24 11:23:59
1528,837,831,14,2024-07-24 11:24:03
1529,52,831,19,2024-07-24 11:24:10
1530,100,831,18,2024-07-24 11:24:11
1531,175,831,13,2024-07-24 11:24:13
1532,33,831,9,2024-07-24 11:24:15
1533,15,831,22,2024-07-24 11:24:34
1534,1057,831,20,2024-07-24 11:24:37
1535,209,831,10,2024-07-24 11:24:38
1536,130,831,21,2024-07-24 11:24:43
1537,85,831,14,2024-07-24 11:24:51
1538,1057,1,76,2024-07-25 19:09:16
1539,983,1,37,2024-07-26 10:33:06
1540,638,1,74,2024-07-26 10:33:10
1541,724,1,81,2024-07-26 10:33:13
1542,796,851,14,2024-07-26 12:32:22
1543,560,851,14,2024-07-26 12:32:23
1544,159,851,24,2024-07-26 12:32:24
1545,792,152,11,2024-07-26 14:10:57
1546,390,152,9,2024-07-26 14:10:58
1547,419,152,11,2024-07-26 14:11:23
1548,151,19,15,2024-07-26 17:56:34
1549,540,19,9,2024-07-26 17:56:36
1550,549,18,13,2024-07-26 22:39:54
1551,841,18,24,2024-07-26 22:43:48
1552,150,18,87,2024-07-27 02:07:40
1553,811,152,5,2024-07-27 04:03:08
1554,364,152,15,2024-07-27 04:03:27
1555,793,18,47,2024-07-28 00:09:51
1556,29,5,6,2024-07-28 01:19:10
1557,775,5,17,2024-07-28 01:19:15
1558,788,5,7,2024-07-28 01:19:22
1559,16,5,17,2024-07-28 01:19:27
1560,389,152,9,2024-07-28 01:27:16
1561,769,152,16,2024-07-29 01:30:01
1562,796,152,15,2024-07-29 01:30:12
1563,164,152,14,2024-07-29 01:30:18
1564,19,5,23,2024-07-29 09:19:39
1565,770,196,12,2024-07-29 12:49:52
1566,161,196,9,2024-07-29 12:49:53
1567,1006,196,19,2024-07-29 12:50:11
1568,792,196,24,2024-07-29 12:50:14
1569,516,196,14,2024-07-29 12:50:16
1570,19,196,17,2024-07-29 12:50:18
1571,1059,196,20,2024-07-29 12:50:21
1572,983,196,16,2024-07-29 12:50:23
1573,415,196,20,2024-07-29 12:50:24
1574,1063,196,18,2024-07-29 12:50:35
1575,377,196,26,2024-07-29 12:50:38
1576,154,196,19,2024-07-29 12:50:38
1577,724,196,23,2024-07-29 12:50:40
1578,33,196,18,2024-07-29 12:50:41
1579,177,196,20,2024-07-29 12:51:04
1580,837,196,19,2024-07-29 12:51:05
1581,786,196,18,2024-07-29 12:51:08
1582,209,196,12,2024-07-29 12:51:09
1583,16,196,13,2024-07-29 12:51:10
1584,551,196,24,2024-07-29 12:51:12
1585,362,196,16,2024-07-29 12:51:15
1586,546,152,7,2024-07-29 16:00:35
1587,173,831,44,2024-07-29 16:22:45
1588,44,831,12,2024-07-29 16:23:49
1589,159,831,27,2024-07-29 16:23:50
1590,560,865,17,2024-07-29 16:32:29
1591,796,865,18,2024-07-29 16:32:29
1592,161,865,17,2024-07-29 16:32:30
1593,143,865,22,2024-07-29 16:32:31
1594,151,865,21,2024-07-29 16:32:31
1595,540,865,14,2024-07-29 16:32:32
1596,33,865,19,2024-07-29 16:32:33
1597,209,5,97,2024-07-29 18:56:25
1598,816,19,100,2024-07-29 19:05:14
1599,173,857,15,2024-07-30 06:39:47
1600,35,152,15,2024-07-30 09:08:57
1601,13,196,21,2024-07-30 11:47:41
1602,1006,851,29,2024-07-31 06:01:57
1603,154,851,21,2024-07-31 06:02:07
1604,161,851,20,2024-07-31 06:02:08
1605,39,152,10,2024-07-31 15:23:38
1606,692,152,11,2024-07-31 15:23:49
1607,633,152,8,2024-07-31 15:23:49
1608,164,18,31,2024-08-01 00:58:20
1609,692,18,24,2024-08-01 00:58:24
1610,434,18,19,2024-08-01 00:58:26
1611,772,18,14,2024-08-01 00:58:32
1612,148,18,31,2024-08-01 00:58:59
1613,771,18,27,2024-08-01 00:59:07
1614,30,18,33,2024-08-01 00:59:11
1615,647,18,29,2024-08-01 00:59:14
1616,848,18,22,2024-08-01 00:59:16
1617,252,18,31,2024-08-01 00:59:25
1618,166,5,18,2024-08-01 05:22:28
1619,159,878,80,2024-08-01 09:07:18
1620,173,434,23,2024-08-01 10:54:49
1621,549,434,28,2024-08-01 10:54:50
1622,540,434,14,2024-08-01 10:54:51
1623,31,434,26,2024-08-01 10:55:15
1624,159,434,26,2024-08-01 11:00:42
1625,13,434,18,2024-08-01 11:00:43
1626,56,434,18,2024-08-01 11:00:46
1627,979,434,18,2024-08-01 11:00:48
1628,560,434,21,2024-08-01 11:00:50
1629,841,434,18,2024-08-01 11:00:52
1630,43,434,14,2024-08-01 11:00:54
1631,984,434,18,2024-08-01 11:00:55
1632,779,434,14,2024-08-01 11:00:57
1633,150,434,14,2024-08-01 11:00:59
1634,165,434,15,2024-08-01 11:01:01
1635,770,434,14,2024-08-01 11:01:13
1636,166,152,10,2024-08-02 15:43:43
1637,548,152,16,2024-08-02 15:43:45
1638,82,152,14,2024-08-03 17:10:10
1639,788,152,14,2024-08-03 17:10:12
1640,590,152,14,2024-08-03 17:10:14
1641,837,5,16,2024-08-03 18:46:34
1642,362,5,16,2024-08-03 18:46:55
1643,176,5,94,2024-08-03 18:46:57
1644,137,5,17,2024-08-03 18:48:05
1645,85,5,20,2024-08-03 18:48:52
1646,100,5,78,2024-08-03 18:48:56
1647,979,851,9,2024-08-04 03:53:06
1648,159,899,20,2024-08-04 04:12:45
1649,560,899,18,2024-08-04 04:12:46
1650,796,899,16,2024-08-04 04:12:51
1651,159,115,80,2024-08-04 17:18:44
1652,776,152,17,2024-08-05 16:55:28
1653,797,152,14,2024-08-05 16:55:30
1654,793,152,10,2024-08-05 16:55:42
1655,771,1,41,2024-08-06 11:10:56
1656,848,1,24,2024-08-06 11:10:58
1657,788,1,29,2024-08-06 11:10:59
1658,59,1,36,2024-08-07 08:46:15
1659,775,152,7,2024-08-07 10:18:16
1660,864,152,9,2024-08-07 10:18:19
1661,773,152,12,2024-08-07 10:18:20
1662,814,152,8,2024-08-07 10:18:22
1663,365,1,100,2024-08-07 13:50:28
1664,386,1,87,2024-08-08 09:11:40
1665,812,5,17,2024-08-08 10:52:53
1666,865,5,18,2024-08-08 10:52:55
1668,817,5,3,2024-08-08 10:52:59
1669,386,5,22,2024-08-08 10:53:00
1670,422,1,68,2024-08-08 14:30:45
1671,791,152,20,2024-08-08 14:59:31
1672,782,5,32,2024-08-09 12:17:58
1673,838,1,49,2024-08-09 16:43:16
1674,812,152,6,2024-08-10 07:14:54
1676,695,152,8,2024-08-10 07:14:59
1677,817,152,7,2024-08-10 07:15:06
1678,820,18,16,2024-08-10 17:35:00
1679,152,18,50,2024-08-10 17:35:26
1680,813,18,14,2024-08-10 17:35:26
1681,386,18,17,2024-08-10 17:35:30
1682,774,18,35,2024-08-10 17:35:49
1683,383,18,27,2024-08-10 17:36:03
1684,168,18,23,2024-08-10 17:36:04
1685,868,18,27,2024-08-10 17:36:05
1686,385,18,32,2024-08-10 17:36:06
1687,165,18,49,2024-08-10 20:10:34
1688,767,18,15,2024-08-10 20:10:58
1689,788,18,48,2024-08-10 21:18:56
1690,812,18,41,2024-08-10 21:18:58
1691,376,18,29,2024-08-10 21:18:59
1692,695,18,32,2024-08-10 21:19:01
1693,85,18,27,2024-08-10 21:44:58
1694,849,18,14,2024-08-10 21:45:14
1695,32,18,37,2024-08-11 20:20:21
1696,865,18,26,2024-08-11 20:20:22
1697,817,18,28,2024-08-11 20:20:23
1698,361,18,28,2024-08-11 20:20:25
1699,129,18,28,2024-08-11 20:20:26
1700,815,18,28,2024-08-12 03:07:05
1701,693,18,28,2024-08-12 03:07:06
1702,816,18,26,2024-08-12 03:07:11
1703,789,18,17,2024-08-12 03:43:28
1704,59,18,26,2024-08-12 03:43:40
1705,798,18,15,2024-08-12 03:43:43
1706,365,18,15,2024-08-12 03:44:05
1707,379,18,28,2024-08-12 03:49:58
1708,209,18,20,2024-08-12 03:50:00
1709,176,18,24,2024-08-12 03:50:06
1710,422,18,26,2024-08-12 07:13:16
1711,691,18,20,2024-08-12 07:13:17
1712,790,18,19,2024-08-12 07:13:19
1713,154,678,37,2024-08-12 08:46:25
1714,166,678,17,2024-08-12 08:46:33
1715,792,678,9,2024-08-12 08:46:57
1716,147,1,21,2024-08-12 09:55:46
1717,792,18,56,2024-08-13 05:37:11
1718,378,5,15,2024-08-13 10:38:56
1719,868,152,18,2024-08-13 15:23:50
1720,774,152,25,2024-08-13 15:23:51
1721,1101,1,26,2024-08-13 16:11:34
1722,1119,1,21,2024-08-13 16:11:59
1723,1100,1,58,2024-08-13 16:14:09
1724,1102,1,53,2024-08-13 16:47:39
1725,1105,1,30,2024-08-13 16:47:40
1726,1106,1,28,2024-08-13 16:47:42
1727,1107,1,16,2024-08-13 16:47:43
1728,1108,1,17,2024-08-13 16:47:44
1729,1109,1,56,2024-08-13 16:47:48
1730,1110,1,100,2024-08-13 16:47:49
1731,512,5,27,2024-08-13 17:40:07
1732,782,18,71,2024-08-14 06:33:50
1733,247,18,70,2024-08-14 06:34:00
1734,1107,152,8,2024-08-15 07:12:08
1735,1108,152,7,2024-08-15 07:12:10
1736,1101,152,7,2024-08-15 07:12:11
1737,1108,434,19,2024-08-15 07:18:19
1738,767,434,21,2024-08-15 07:18:24
1739,1107,434,20,2024-08-15 07:18:37
1740,154,434,23,2024-08-15 07:18:52
1741,166,434,18,2024-08-15 07:18:56
1742,161,434,21,2024-08-15 07:18:58
1743,38,434,24,2024-08-15 07:19:12
1744,151,434,23,2024-08-15 07:19:25
1745,19,434,21,2024-08-15 07:19:44
1746,1101,434,18,2024-08-15 07:19:45
1747,780,434,19,2024-08-15 07:19:46
1748,792,434,11,2024-08-15 07:19:48
1749,1059,434,16,2024-08-15 07:19:51
1750,1006,434,15,2024-08-15 07:19:55
1751,155,434,23,2024-08-15 07:19:56
1752,516,434,16,2024-08-15 07:19:57
1753,163,434,23,2024-08-15 07:19:58
1754,1063,434,21,2024-08-15 07:19:59
1755,377,434,21,2024-08-15 07:20:00
1756,85,434,21,2024-08-15 07:20:02
1757,33,434,20,2024-08-15 07:20:03
1758,786,434,22,2024-08-15 07:20:04
1759,724,434,13,2024-08-15 07:20:06
1760,837,434,23,2024-08-15 07:20:52
1761,16,434,22,2024-08-15 07:20:55
1762,362,434,24,2024-08-15 07:20:55
1763,177,434,17,2024-08-15 07:21:01
1764,40,434,16,2024-08-15 07:21:13
1765,551,434,18,2024-08-15 07:43:40
1766,864,434,15,2024-08-15 07:43:41
1767,137,434,21,2024-08-15 07:43:43
1768,849,434,20,2024-08-15 07:43:48
1769,658,434,26,2024-08-15 07:43:49
1770,52,434,25,2024-08-15 07:43:50
1771,159,939,72,2024-08-15 10:36:39
1772,549,908,26,2024-08-16 11:16:12
1773,31,908,20,2024-08-16 11:16:14
1774,1060,5,42,2024-08-16 12:46:54
1775,1105,152,6,2024-08-16 13:23:58
1776,1102,152,10,2024-08-16 13:24:00
1777,815,152,10,2024-08-16 13:24:01
1778,159,908,25,2024-08-16 20:50:07
1779,779,908,31,2024-08-16 20:50:09
1780,767,908,97,2024-08-16 20:50:24
1781,150,908,100,2024-08-16 20:50:26
1782,165,908,100,2024-08-16 20:51:28
1783,770,908,20,2024-08-16 20:51:30
1784,984,908,23,2024-08-16 20:51:31
1785,161,908,19,2024-08-16 20:51:35
1786,154,908,16,2024-08-16 20:51:38
1787,151,908,14,2024-08-16 20:51:39
1788,143,908,16,2024-08-16 20:51:40
1789,166,908,19,2024-08-16 20:51:42
1790,841,908,28,2024-08-17 23:57:03
1791,43,908,27,2024-08-17 23:57:04
1792,1107,908,12,2024-08-17 23:57:09
1793,773,1,99,2024-08-18 13:03:26
1794,814,1,61,2024-08-18 13:04:30
1795,29,1,28,2024-08-18 13:06:12
1796,167,1,100,2024-08-18 13:06:13
1797,694,1,100,2024-08-18 13:09:14
1798,697,1,55,2024-08-18 13:09:45
1799,698,1,100,2024-08-18 13:12:20
1800,818,1,32,2024-08-18 13:12:21
1801,866,1,58,2024-08-18 13:12:25
1802,892,1,50,2024-08-18 13:12:42
1803,916,1,40,2024-08-18 13:12:54
1804,915,1,49,2024-08-18 13:12:56
1805,914,1,88,2024-08-18 13:12:58
1806,898,1,100,2024-08-18 13:12:59
1807,897,1,59,2024-08-18 13:13:00
1808,896,1,6,2024-08-18 13:13:08
1809,52,1,68,2024-08-18 13:15:56
1810,83,1,67,2024-08-18 13:16:03
1811,390,1,38,2024-08-18 13:16:13
1812,156,1,43,2024-08-18 13:16:39
1813,424,1,28,2024-08-18 13:16:39
1814,727,1,41,2024-08-18 13:16:42
1815,133,1,35,2024-08-18 13:19:48
1816,822,1,99,2024-08-18 13:20:43
1817,389,1,13,2024-08-18 13:20:59
1818,861,1,90,2024-08-18 13:21:05
1819,811,1,89,2024-08-18 13:21:14
1820,100,1,99,2024-08-18 13:21:17
1822,11,1,56,2024-08-18 13:21:43
1823,641,1,73,2024-08-18 13:21:45
1824,654,1,100,2024-08-18 13:21:47
1825,651,1,27,2024-08-18 13:21:50
1826,650,1,40,2024-08-18 13:21:54
1827,1151,946,27,2024-08-18 13:33:48
1828,159,946,10,2024-08-18 13:33:49
1829,1139,946,41,2024-08-18 13:34:37
1830,560,946,13,2024-08-18 13:34:49
1831,1147,946,17,2024-08-18 13:34:57
1832,796,946,23,2024-08-18 13:35:00
1833,161,946,20,2024-08-18 13:35:07
1834,143,946,17,2024-08-18 13:41:40
1835,151,946,16,2024-08-18 14:14:52
1836,540,946,10,2024-08-18 14:14:56
1837,33,946,17,2024-08-18 14:15:01
1838,415,946,17,2024-08-18 14:15:02
1839,1139,152,10,2024-08-18 15:56:20
1840,1147,152,10,2024-08-18 15:56:21
1841,818,152,8,2024-08-19 11:47:31
1842,844,1,77,2024-08-19 21:33:56
1843,169,1,39,2024-08-19 21:33:58
1844,650,152,8,2024-08-20 10:23:16
1845,916,152,8,2024-08-20 10:23:17
1846,691,152,7,2024-08-20 10:23:19
1847,13,908,24,2024-08-20 12:51:19
1848,540,908,24,2024-08-20 12:51:29
1849,979,908,21,2024-08-20 12:51:36
1850,56,908,23,2024-08-20 12:51:38
1851,1139,908,24,2024-08-20 12:51:40
1852,1147,908,18,2024-08-20 12:51:43
1853,38,908,52,2024-08-20 12:51:51
1854,378,908,29,2024-08-20 12:52:07
1855,19,908,20,2024-08-20 12:52:08
1856,792,908,17,2024-08-20 12:52:14
1857,1105,908,70,2024-08-20 12:57:35
1858,780,908,21,2024-08-20 12:57:36
1859,516,908,19,2024-08-20 12:58:09
1860,163,908,23,2024-08-20 12:58:26
1861,983,908,23,2024-08-20 12:58:28
1862,33,908,19,2024-08-20 12:58:35
1863,155,908,17,2024-08-20 12:58:36
1864,1140,1,100,2024-08-20 12:59:12
1865,1153,1,64,2024-08-20 12:59:15
1866,633,5,17,2024-08-21 11:26:58
1867,781,5,21,2024-08-21 11:26:59
1868,13,946,12,2024-08-21 17:50:06
1869,979,946,10,2024-08-21 17:50:07
1870,841,946,14,2024-08-21 17:50:46
1871,56,946,18,2024-08-21 17:51:16
1872,1107,946,20,2024-08-21 17:51:19
1873,150,946,78,2024-08-21 17:51:21
1874,43,946,19,2024-08-21 17:51:56
1875,779,946,66,2024-08-21 17:57:23
1876,792,946,9,2024-08-21 17:59:01
1877,770,946,9,2024-08-21 18:00:11
1878,984,946,9,2024-08-21 18:00:14
1879,1108,946,55,2024-08-21 18:00:56
1880,159,953,24,2024-08-22 16:14:04
1881,1139,953,19,2024-08-22 16:14:05
1882,560,953,19,2024-08-22 16:14:07
1883,896,18,41,2024-08-23 05:33:01
1884,1101,5,19,2024-08-23 12:48:41
1885,173,955,21,2024-08-23 13:55:56
1886,549,955,21,2024-08-23 13:55:57
1887,979,955,20,2024-08-23 13:55:57
1888,31,955,18,2024-08-23 13:55:58
1889,44,955,23,2024-08-23 13:56:00
1890,13,955,45,2024-08-23 13:56:42
1891,56,955,19,2024-08-23 13:56:44
1892,540,955,22,2024-08-23 13:56:49
1893,159,955,29,2024-08-23 13:56:51
1894,560,955,17,2024-08-23 13:56:52
1895,841,955,17,2024-08-23 13:56:55
1896,43,955,17,2024-08-23 13:56:58
1897,161,955,15,2024-08-23 13:57:03
1898,770,955,15,2024-08-23 13:57:05
1899,780,955,19,2024-08-23 13:59:58
1900,151,955,14,2024-08-23 14:00:01
1901,984,955,11,2024-08-23 14:00:03
1902,916,5,24,2024-08-23 20:24:10
1903,1153,956,29,2024-08-24 03:25:07
1904,1153,946,25,2024-08-24 13:59:58
1905,861,946,22,2024-08-24 14:00:05
1906,414,946,25,2024-08-24 14:00:19
1907,863,946,24,2024-08-24 14:00:46
1908,811,946,29,2024-08-24 14:01:02
1909,797,946,12,2024-08-24 14:03:05
1910,129,946,17,2024-08-24 14:03:17
1911,58,946,16,2024-08-24 14:03:24
1912,363,5,9,2024-08-26 06:54:31
1913,1145,958,23,2024-08-26 06:59:12
1914,1147,958,15,2024-08-26 07:46:43
1915,792,958,16,2024-08-26 07:46:46
1916,1153,960,9,2024-08-26 10:20:52
1917,419,5,22,2024-08-26 12:16:39
1918,436,5,7,2024-08-26 12:16:43
1919,47,5,13,2024-08-26 12:16:48
1920,131,5,18,2024-08-26 12:17:11
1921,171,5,16,2024-08-26 12:17:19
1922,56,958,24,2024-08-26 13:14:00
1923,31,958,17,2024-08-26 13:14:01
1924,44,958,18,2024-08-26 13:14:06
1925,979,958,20,2024-08-26 13:14:07
1926,13,958,11,2024-08-26 13:14:10
1927,540,958,16,2024-08-26 13:14:11
1928,159,958,10,2024-08-26 13:14:11
1929,841,958,15,2024-08-26 13:15:05
1930,560,958,16,2024-08-26 13:15:54
1931,43,958,14,2024-08-26 13:15:55
1932,150,958,21,2024-08-26 13:16:42
1933,984,958,19,2024-08-26 13:16:45
1934,780,958,12,2024-08-26 13:16:47
1935,770,958,19,2024-08-26 13:16:48
1936,154,958,18,2024-08-26 13:16:49
1937,1107,958,16,2024-08-26 13:16:50
1938,1145,152,9,2024-08-26 14:30:21
1939,173,949,19,2024-08-27 02:38:23
1940,1189,961,13,2024-08-27 03:18:33
1943,56,964,18,2024-08-27 06:39:29
1944,31,964,21,2024-08-27 06:39:56
1945,44,964,22,2024-08-27 06:40:06
1946,979,964,21,2024-08-27 06:40:07
1947,13,964,13,2024-08-27 06:40:13
1948,540,964,14,2024-08-27 06:40:14
1949,560,964,15,2024-08-27 06:40:14
1950,159,964,14,2024-08-27 06:40:17
1951,43,964,13,2024-08-27 06:40:18
1952,841,964,12,2024-08-27 06:40:20
1953,161,964,12,2024-08-27 06:40:22
1954,770,964,15,2024-08-27 06:40:26
1955,984,964,13,2024-08-27 06:40:27
1956,780,964,10,2024-08-27 06:40:30
1957,151,964,12,2024-08-27 06:40:31
1958,1107,964,12,2024-08-27 06:40:32
1959,1189,964,13,2024-08-27 06:40:34
1960,150,964,14,2024-08-27 06:42:10
1961,792,964,17,2024-08-27 06:42:19
1962,516,964,21,2024-08-27 06:42:20
1963,166,964,20,2024-08-27 06:42:20
1964,1145,964,17,2024-08-27 06:42:25
1965,19,964,17,2024-08-27 06:42:26
1966,1101,964,17,2024-08-27 06:42:28
1967,779,964,14,2024-08-27 06:43:44
1968,38,964,19,2024-08-27 06:43:45
1969,143,964,69,2024-08-27 06:43:55
1971,918,19,82,2024-08-27 10:55:48
1972,944,19,79,2024-08-27 10:55:49
1973,898,19,44,2024-08-27 10:55:59
1975,914,19,54,2024-08-27 10:56:01
1976,641,19,61,2024-08-27 10:56:54
1977,698,19,55,2024-08-27 10:56:56
1978,11,19,91,2024-08-27 10:57:04
1979,1193,966,7,2024-08-27 16:31:02
1980,769,5,60,2024-08-27 17:32:06
1981,549,966,28,2024-08-28 07:44:09
1982,56,966,17,2024-08-28 07:44:10
1984,173,970,28,2024-08-30 19:03:51
1985,1217,18,42,2024-08-31 01:39:37
1986,1110,18,31,2024-08-31 01:39:38
1987,1221,18,48,2024-08-31 01:39:39
1988,1208,18,80,2024-08-31 01:39:41
1989,694,18,29,2024-08-31 01:40:24
1990,696,5,84,2024-08-31 03:35:12
1993,1204,908,50,2024-08-31 08:56:40
1994,1216,908,47,2024-08-31 08:56:51
1995,1189,908,48,2024-08-31 09:48:08
1996,1217,908,73,2024-08-31 09:48:13
2000,652,18,19,2024-09-01 01:02:50
2002,1216,152,9,2024-09-02 15:41:28
2003,1221,152,9,2024-09-02 15:41:30
2004,1208,5,11,2024-09-02 17:00:14
2005,979,446,13,2024-09-03 11:41:36
2006,1193,446,14,2024-09-03 11:41:37
2007,1232,5,65,2024-09-04 10:30:51
2008,1226,5,54,2024-09-04 10:30:53
2009,590,5,39,2024-09-04 12:11:11
2010,1102,5,67,2024-09-04 12:12:04
2011,915,152,13,2024-09-04 15:56:18
2012,1204,152,16,2024-09-04 15:56:19
2013,652,152,12,2024-09-04 15:56:20
2014,23,18,18,2024-09-04 16:03:52
2015,358,18,22,2024-09-04 16:03:55
2016,866,5,23,2024-09-05 03:53:01
2017,897,5,29,2024-09-05 03:53:02
2018,1063,970,13,2024-09-05 05:36:47
2019,1063,831,13,2024-09-05 11:12:20
2020,155,831,25,2024-09-05 11:12:40
2021,983,831,25,2024-09-05 11:12:59
2022,163,831,25,2024-09-05 11:13:43
2023,165,831,14,2024-09-05 11:14:02
2024,415,831,63,2024-09-05 11:14:28
2026,34,5,100,2024-09-05 15:42:30
2027,918,1,47,2024-09-06 13:37:01
2028,1235,1,56,2024-09-06 13:37:06
2029,1224,1,98,2024-09-06 13:37:08
2030,1147,18,73,2024-09-07 10:06:36
2031,166,18,15,2024-09-07 10:07:22
2032,1145,18,43,2024-09-07 10:07:27
2033,1101,18,24,2024-09-07 10:07:29
2034,1063,18,41,2024-09-07 10:07:39
2035,33,18,36,2024-09-07 10:08:42
2037,818,18,29,2024-09-07 10:09:58
2038,837,18,53,2024-09-07 10:10:16
2039,786,18,41,2024-09-07 10:10:33
2040,1139,18,22,2024-09-07 10:10:39
2041,1028,18,30,2024-09-07 10:12:02
2042,869,18,26,2024-09-07 10:13:22
2043,890,18,29,2024-09-07 10:13:34
2044,889,18,30,2024-09-07 10:13:35
2045,888,18,35,2024-09-07 10:13:36
2046,887,18,29,2024-09-07 10:13:37
